# x_m, elev_m
7.855634908727181482e+02,2.777705515534269125e+03
7.859642885721430048e+02,2.777811671487618696e+03
7.863650862715678613e+02,2.777917827440968722e+03
7.867658839709927179e+02,2.778023983394318293e+03
7.871666816704175744e+02,2.778130139347667864e+03
7.875674793698424310e+02,2.778236295301017890e+03
7.879682770692672875e+02,2.778342451254367461e+03
7.883690747686921441e+02,2.778448607207717032e+03
7.887698724681170006e+02,2.778554763161067058e+03
7.891706701675418572e+02,2.778660919114416629e+03
7.895714678669667137e+02,2.778768267623075189e+03
7.899722655663915702e+02,2.778881837710734089e+03
7.903730632658164268e+02,2.778995407798392534e+03
7.907738609652412833e+02,2.779108977886050980e+03
7.911746586646661399e+02,2.779222547973709425e+03
7.915754563640909964e+02,2.779336118061368325e+03
7.919762540635158530e+02,2.779449688149026770e+03
7.923770517629407095e+02,2.779563258236685215e+03
7.927778494623655661e+02,2.779676828324343660e+03
7.931786471617904226e+02,2.779790398412002560e+03
7.935794448612152792e+02,2.779903968499661005e+03
7.939802425606401357e+02,2.780017538587319450e+03
7.943810402600649923e+02,2.780131108674977895e+03
7.947818379594898488e+02,2.780242104739454589e+03
7.951826356589147053e+02,2.780352222579709633e+03
7.955834333583395619e+02,2.780462340419964676e+03
7.959842310577644184e+02,2.780572458260219719e+03
7.963850287571892750e+02,2.780682576100474762e+03
7.967858264566141315e+02,2.780792693940729805e+03
7.971866241560389881e+02,2.780902811780984848e+03
7.975874218554638446e+02,2.781012929621239891e+03
7.979882195548887012e+02,2.781123047461495389e+03
7.983890172543135577e+02,2.781233165301750432e+03
7.987898149537384143e+02,2.781343283142005475e+03
7.991906126531632708e+02,2.781453400982260519e+03
7.995914103525881274e+02,2.781563518822515562e+03
7.999922080520129839e+02,2.781677861154601487e+03
8.003930057514378404e+02,2.781792467675832086e+03
8.007938034508626970e+02,2.781907074197062684e+03
8.011946011502875535e+02,2.782021680718293737e+03
8.015953988497124101e+02,2.782136287239524336e+03
8.019961965491372666e+02,2.782250893760755389e+03
8.023969942485621232e+02,2.782365500281985987e+03
8.027977919479869797e+02,2.782480106803216586e+03
8.031985896474118363e+02,2.782594713324447639e+03
8.035993873468366928e+02,2.782709319845678237e+03
8.040001850462615494e+02,2.782823926366909291e+03
8.044009827456864059e+02,2.782938532888139889e+03
8.048017804451112625e+02,2.783063862441019864e+03
8.052025781445361190e+02,2.783195271522798521e+03
8.056033758439609755e+02,2.783326680604577177e+03
8.060041735433858321e+02,2.783458089686355834e+03
8.064049712428106886e+02,2.783589498768134490e+03
8.068057689422355452e+02,2.783720907849913146e+03
8.072065666416604017e+02,2.783852316931691803e+03
8.076073643410852583e+02,2.783983726013470459e+03
8.080081620405101148e+02,2.784115135095249116e+03
8.084089597399349714e+02,2.784246544177027772e+03
8.088097574393598279e+02,2.784377953258806428e+03
8.092105551387846845e+02,2.784509362340585085e+03
8.096113528382095410e+02,2.784635786841638037e+03
8.100121505376343976e+02,2.784751130278946675e+03
8.104129482370592541e+02,2.784866473716254859e+03
8.108137459364841106e+02,2.784981817153563497e+03
8.112145436359089672e+02,2.785097160590872136e+03
8.116153413353338237e+02,2.785212504028180774e+03
8.120161390347586803e+02,2.785327847465489413e+03
8.124169367341835368e+02,2.785443190902798051e+03
8.128177344336083934e+02,2.785558534340106689e+03
8.132185321330332499e+02,2.785673877777415328e+03
8.136193298324581065e+02,2.785789221214723966e+03
8.140201275318829630e+02,2.785904564652032150e+03
8.144209252313078196e+02,2.786019557096413791e+03
8.148217229307326761e+02,2.786133546895574000e+03
8.152225206301575327e+02,2.786247536694734208e+03
8.156233183295823892e+02,2.786361526493894416e+03
8.160241160290072457e+02,2.786475516293054625e+03
8.164249137284321023e+02,2.786589506092215288e+03
8.168257114278569588e+02,2.786703495891375496e+03
8.172265091272818154e+02,2.786817485690535705e+03
8.176273068267066719e+02,2.786931475489695913e+03
8.180281045261315285e+02,2.787045465288856121e+03
8.184289022255563850e+02,2.787159455088016330e+03
8.188296999249812416e+02,2.787273444887176538e+03
8.192304976244060981e+02,2.787387434686336746e+03
8.196312953238309547e+02,2.787507181694769770e+03
8.200320930232558112e+02,2.787629231270110722e+03
8.204328907226806677e+02,2.787751280845451674e+03
8.208336884221055243e+02,2.787873330420792172e+03
8.212344861215303808e+02,2.787995379996133124e+03
8.216352838209552374e+02,2.788117429571474077e+03
8.220360815203800939e+02,2.788239479146815029e+03
8.224368792198049505e+02,2.788361528722155981e+03
8.228376769192298070e+02,2.788483578297496933e+03
8.232384746186546636e+02,2.788605627872837886e+03
8.236392723180795201e+02,2.788727677448178383e+03
8.240400700175043767e+02,2.788849727023519335e+03
8.244408677169292332e+02,2.788964928082200913e+03
8.248416654163540898e+02,2.789073447314897294e+03
8.252424631157789463e+02,2.789181966547593674e+03
8.256432608152038028e+02,2.789290485780289600e+03
8.260440585146286594e+02,2.789399005012985981e+03
8.264448562140535159e+02,2.789507524245682362e+03
8.268456539134783725e+02,2.789616043478378742e+03
8.272464516129032290e+02,2.789724562711075123e+03
8.276472493123280856e+02,2.789833081943771049e+03
8.280480470117529421e+02,2.789941601176467429e+03
8.284488447111777987e+02,2.790050120409163810e+03
8.288496424106026552e+02,2.790158639641860191e+03
8.292504401100275118e+02,2.790267014402581481e+03
8.296512378094523683e+02,2.790373343627928534e+03
8.300520355088772249e+02,2.790479672853276043e+03
8.304528332083020814e+02,2.790586002078623096e+03
8.308536309077269379e+02,2.790692331303970604e+03
8.312544286071517945e+02,2.790798660529317658e+03
8.316552263065766510e+02,2.790904989754665166e+03
8.320560240060015076e+02,2.791011318980012220e+03
8.324568217054263641e+02,2.791117648205359728e+03
8.328576194048512207e+02,2.791223977430706782e+03
8.332584171042760772e+02,2.791330306656054290e+03
8.336592148037009338e+02,2.791436635881401344e+03
8.340600125031257903e+02,2.791542965106748852e+03
8.344608102025506469e+02,2.791659228425823130e+03
8.348616079019755034e+02,2.791786985763604662e+03
8.352624056014003600e+02,2.791914743101386193e+03
8.356632033008252165e+02,2.792042500439167725e+03
8.360640010002500730e+02,2.792170257776949256e+03
8.364647986996749296e+02,2.792298015114730788e+03
8.368655963990997861e+02,2.792425772452512319e+03
8.372663940985246427e+02,2.792553529790293851e+03
8.376671917979494992e+02,2.792681287128075382e+03
8.380679894973743558e+02,2.792809044465856914e+03
8.384687871967992123e+02,2.792936801803638446e+03
8.388695848962240689e+02,2.793064559141419977e+03
8.392703825956489254e+02,2.793189482179150218e+03
8.396711802950737820e+02,2.793306034625867142e+03
8.400719779944986385e+02,2.793422587072584065e+03
8.404727756939234951e+02,2.793539139519300988e+03
8.408735733933483516e+02,2.793655691966018367e+03
8.412743710927732081e+02,2.793772244412735290e+03
8.416751687921980647e+02,2.793888796859452214e+03
8.420759664916229212e+02,2.794005349306169137e+03
8.424767641910477778e+02,2.794121901752886515e+03
8.428775618904726343e+02,2.794238454199603439e+03
8.432783595898974909e+02,2.794355006646320362e+03
8.436791572893223474e+02,2.794471559093037285e+03
8.440799549887472040e+02,2.794588111539754664e+03
8.444807526881720605e+02,2.794700923337949007e+03
8.448815503875969171e+02,2.794811636533934688e+03
8.452823480870217736e+02,2.794922349729920825e+03
8.456831457864466302e+02,2.795033062925906506e+03
8.460839434858714867e+02,2.795143776121892188e+03
8.464847411852963432e+02,2.795254489317877869e+03
8.468855388847211998e+02,2.795365202513864006e+03
8.472863365841460563e+02,2.795475915709849687e+03
8.476871342835709129e+02,2.795586628905835369e+03
8.480879319829957694e+02,2.795697342101821050e+03
8.484887296824206260e+02,2.795808055297806732e+03
8.488895273818454825e+02,2.795918768493792868e+03
8.492903250812703391e+02,2.796030493588803438e+03
8.496911227806951956e+02,2.796153022249930928e+03
8.500919204801200522e+02,2.796275550911058417e+03
8.504927181795449087e+02,2.796398079572185907e+03
8.508935158789697653e+02,2.796520608233313396e+03
8.512943135783946218e+02,2.796643136894440886e+03
8.516951112778194783e+02,2.796765665555568376e+03
8.520959089772443349e+02,2.796888194216695865e+03
8.524967066766691914e+02,2.797010722877823355e+03
8.528975043760940480e+02,2.797133251538950844e+03
8.532983020755189045e+02,2.797255780200078334e+03
8.536990997749437611e+02,2.797378308861205824e+03
8.540998974743686176e+02,2.797500837522332858e+03
8.545006951737934742e+02,2.797618540603932615e+03
8.549014928732183307e+02,2.797733976799335778e+03
8.553022905726431873e+02,2.797849412994738941e+03
8.557030882720680438e+02,2.797964849190142559e+03
8.561038859714929004e+02,2.798080285385545722e+03
8.565046836709177569e+02,2.798195721580948884e+03
8.569054813703426134e+02,2.798311157776352502e+03
8.573062790697674700e+02,2.798426593971755665e+03
8.577070767691923265e+02,2.798542030167158828e+03
8.581078744686171831e+02,2.798657466362562445e+03
8.585086721680420396e+02,2.798772902557965608e+03
8.589094698674668962e+02,2.798888338753368771e+03
8.593102675668917527e+02,2.798999894938383022e+03
8.597110652663166093e+02,2.799102070014117544e+03
8.601118629657414658e+02,2.799204245089852066e+03
8.605126606651663224e+02,2.799306420165587042e+03
8.609134583645911789e+02,2.799408595241321564e+03
8.613142560640160355e+02,2.799510770317056540e+03
8.617150537634408920e+02,2.799612945392791062e+03
8.621158514628657485e+02,2.799715120468525583e+03
8.625166491622906051e+02,2.799817295544260560e+03
8.629174468617154616e+02,2.799919470619995082e+03
8.633182445611403182e+02,2.800021645695730058e+03
8.637190422605651747e+02,2.800123820771464580e+03
8.641198399599900313e+02,2.800225995847199101e+03
8.645206376594148878e+02,2.800336151459599023e+03
8.649214353588397444e+02,2.800448757676575497e+03
8.653222330582646009e+02,2.800561363893552425e+03
8.657230307576894575e+02,2.800673970110528899e+03
8.661238284571143140e+02,2.800786576327505372e+03
8.665246261565391706e+02,2.800899182544482301e+03
8.669254238559640271e+02,2.801011788761458774e+03
8.673262215553888836e+02,2.801124394978435703e+03
8.677270192548137402e+02,2.801237001195412176e+03
8.681278169542385967e+02,2.801349607412389105e+03
8.685286146536634533e+02,2.801462213629365579e+03
8.689294123530883098e+02,2.801574819846342507e+03
8.693302100525131664e+02,2.801689543850934115e+03
8.697310077519380229e+02,2.801808521992461465e+03
8.701318054513628795e+02,2.801927500133988815e+03
8.705326031507877360e+02,2.802046478275516165e+03
8.709334008502125926e+02,2.802165456417043060e+03
8.713341985496374491e+02,2.802284434558570410e+03
8.717349962490623057e+02,2.802403412700097761e+03
8.721357939484871622e+02,2.802522390841625111e+03
8.725365916479120187e+02,2.802641368983152461e+03
8.729373893473368753e+02,2.802760347124679356e+03
8.733381870467617318e+02,2.802879325266206706e+03
8.737389847461865884e+02,2.802998303407734056e+03
8.741397824456114449e+02,2.803117281549261406e+03
8.745405801450363015e+02,2.803240631705138640e+03
8.749413778444611580e+02,2.803365640173662541e+03
8.753421755438860146e+02,2.803490648642186443e+03
8.757429732433108711e+02,2.803615657110710345e+03
8.761437709427357277e+02,2.803740665579234246e+03
8.765445686421605842e+02,2.803865674047758148e+03
8.769453663415854408e+02,2.803990682516282050e+03
8.773461640410102973e+02,2.804115690984805497e+03
8.777469617404351538e+02,2.804240699453329398e+03
8.781477594398600104e+02,2.804365707921853300e+03
8.785485571392848669e+02,2.804490716390377202e+03
8.789493548387097235e+02,2.804614771621848377e+03
8.793501525381345800e+02,2.804718965131231016e+03
8.797509502375594366e+02,2.804823158640613656e+03
8.801517479369842931e+02,2.804927352149995841e+03
8.805525456364091497e+02,2.805031545659378480e+03
8.809533433358340062e+02,2.805135739168761120e+03
8.813541410352588628e+02,2.805239932678143759e+03
8.817549387346837193e+02,2.805344126187526399e+03
8.821557364341085758e+02,2.805448319696908584e+03
8.825565341335334324e+02,2.805552513206291223e+03
8.829573318329582889e+02,2.805656706715673863e+03
8.833581295323831455e+02,2.805760900225056503e+03
8.837589272318080020e+02,2.805865093734438688e+03
8.841597249312328586e+02,2.805972700885018639e+03
8.845605226306577151e+02,2.806115192005938752e+03
8.849613203300825717e+02,2.806257683126858865e+03
8.853621180295074282e+02,2.806400174247778523e+03
8.857629157289322848e+02,2.806542665368698636e+03
8.861637134283571413e+02,2.806685156489618294e+03
8.865645111277819979e+02,2.806827647610538406e+03
8.869653088272068544e+02,2.806970138731458519e+03
8.873661065266317109e+02,2.807112629852378177e+03
8.877669042260565675e+02,2.807255120973298290e+03
8.881677019254814240e+02,2.807397612094217948e+03
8.885684996249062806e+02,2.807540103215138060e+03
8.889692973243311371e+02,2.807682416428962370e+03
8.893700950237558800e+02,2.807815136193783019e+03
8.897708927231807365e+02,2.807947855958603668e+03
8.901716904226055931e+02,2.808080575723423863e+03
8.905724881220304496e+02,2.808213295488244512e+03
8.909732858214553062e+02,2.808346015253065161e+03
8.913740835208801627e+02,2.808478735017885811e+03
8.917748812203050193e+02,2.808611454782706460e+03
8.921756789197298758e+02,2.808744174547526654e+03
8.925764766191547324e+02,2.808876894312347304e+03
8.929772743185795889e+02,2.809009614077167953e+03
8.933780720180044455e+02,2.809142333841988602e+03
8.937788697174293020e+02,2.809275053606808797e+03
8.941796674168541585e+02,2.809401983112605194e+03
8.945804651162790151e+02,2.809523363883991351e+03
8.949812628157038716e+02,2.809644744655377508e+03
8.953820605151287282e+02,2.809766125426763665e+03
8.957828582145535847e+02,2.809887506198150277e+03
8.961836559139784413e+02,2.810008886969536434e+03
8.965844536134032978e+02,2.810130267740922591e+03
8.969852513128281544e+02,2.810251648512308748e+03
8.973860490122530109e+02,2.810373029283694905e+03
8.977868467116778675e+02,2.810494410055081062e+03
8.981876444111027240e+02,2.810615790826467219e+03
8.985884421105275806e+02,2.810737171597853376e+03
8.989892398099524371e+02,2.810856678527939948e+03
8.993900375093772936e+02,2.810951464528211545e+03
8.997908352088021502e+02,2.811046250528483142e+03
9.001916329082270067e+02,2.811141036528755194e+03
9.005924306076518633e+02,2.811235822529026791e+03
9.009932283070767198e+02,2.811330608529298388e+03
9.013940260065015764e+02,2.811425394529570440e+03
9.017948237059264329e+02,2.811520180529842037e+03
9.021956214053512895e+02,2.811614966530113634e+03
9.025964191047761460e+02,2.811709752530385686e+03
9.029972168042010026e+02,2.811804538530657283e+03
9.033980145036258591e+02,2.811899324530928880e+03
9.037988122030507157e+02,2.811994110531200931e+03
9.041996099024755722e+02,2.812063307407555840e+03
9.046004076019004287e+02,2.812127350729268073e+03
9.050012053013252853e+02,2.812191394050980762e+03
9.054020030007501418e+02,2.812255437372692995e+03
9.058028007001749984e+02,2.812319480694405229e+03
9.062035983995998549e+02,2.812383524016117462e+03
9.066043960990247115e+02,2.812447567337829696e+03
9.070051937984495680e+02,2.812511610659541930e+03
9.074059914978744246e+02,2.812575653981254618e+03
9.078067891972992811e+02,2.812639697302966852e+03
9.082075868967241377e+02,2.812703740624679085e+03
9.086083845961489942e+02,2.812767783946391319e+03
9.090091822955738508e+02,2.812840884369159539e+03
9.094099799949987073e+02,2.812923152529862364e+03
9.098107776944235638e+02,2.813005420690565188e+03
9.102115753938484204e+02,2.813087688851268467e+03
9.106123730932732769e+02,2.813169957011971292e+03
9.110131707926981335e+02,2.813252225172674116e+03
9.114139684921229900e+02,2.813334493333377395e+03
9.118147661915478466e+02,2.813416761494080220e+03
9.122155638909727031e+02,2.813499029654783044e+03
9.126163615903975597e+02,2.813581297815486323e+03
9.130171592898224162e+02,2.813663565976189147e+03
9.134179569892472728e+02,2.813745834136891972e+03
9.138187546886721293e+02,2.813828102297595251e+03
9.142195523880969859e+02,2.813887822543842049e+03
9.146203500875218424e+02,2.813947010390094874e+03
9.150211477869466989e+02,2.814006198236348155e+03
9.154219454863715555e+02,2.814065386082601435e+03
9.158227431857964120e+02,2.814124573928854261e+03
9.162235408852212686e+02,2.814183761775107541e+03
9.166243385846461251e+02,2.814242949621360822e+03
9.170251362840709817e+02,2.814302137467613647e+03
9.174259339834958382e+02,2.814361325313866928e+03
9.178267316829206948e+02,2.814420513160120208e+03
9.182275293823455513e+02,2.814479701006373489e+03
9.186283270817704079e+02,2.814538888852626314e+03
9.190291247811952644e+02,2.814586154644568524e+03
9.194299224806201210e+02,2.814620209881015853e+03
9.198307201800449775e+02,2.814654265117462728e+03
9.202315178794698340e+02,2.814688320353910058e+03
9.206323155788946906e+02,2.814722375590357387e+03
9.210331132783195471e+02,2.814756430826804262e+03
9.214339109777444037e+02,2.814790486063251592e+03
9.218347086771692602e+02,2.814824541299698922e+03
9.222355063765941168e+02,2.814858596536145797e+03
9.226363040760189733e+02,2.814892651772593126e+03
9.230371017754438299e+02,2.814926707009040001e+03
9.234378994748686864e+02,2.814960762245487331e+03
9.238386971742935430e+02,2.814997060529710325e+03
9.242394948737183995e+02,2.815046972083503078e+03
9.246402925731432560e+02,2.815096883637295832e+03
9.250410902725681126e+02,2.815146795191088586e+03
9.254418879719929691e+02,2.815196706744881340e+03
9.258426856714178257e+02,2.815246618298674093e+03
9.262434833708426822e+02,2.815296529852466847e+03
9.266442810702675388e+02,2.815346441406259601e+03
9.270450787696923953e+02,2.815396352960052354e+03
9.274458764691172519e+02,2.815446264513845108e+03
9.278466741685421084e+02,2.815496176067637862e+03
9.282474718679669650e+02,2.815546087621430615e+03
9.286482695673918215e+02,2.815595999175223824e+03
9.290490672668166781e+02,2.815645907538836127e+03
9.294498649662415346e+02,2.815695812947419199e+03
9.298506626656663911e+02,2.815745718356002271e+03
9.302514603650912477e+02,2.815795623764585798e+03
9.306522580645161042e+02,2.815845529173168870e+03
9.310530557639409608e+02,2.815895434581751942e+03
9.314538534633658173e+02,2.815945339990335469e+03
9.318546511627906739e+02,2.815995245398918541e+03
9.322554488622155304e+02,2.816045150807501614e+03
9.326562465616403870e+02,2.816095056216085140e+03
9.330570442610652435e+02,2.816144961624668213e+03
9.334578419604901001e+02,2.816194867033251285e+03
9.338586396599149566e+02,2.816246770549664689e+03
9.342594373593398132e+02,2.816303426121070061e+03
9.346602350587646697e+02,2.816360081692474978e+03
9.350610327581895262e+02,2.816416737263879895e+03
9.354618304576143828e+02,2.816473392835284812e+03
9.358626281570392393e+02,2.816530048406689730e+03
9.362634258564640959e+02,2.816586703978094647e+03
9.366642235558889524e+02,2.816643359549499564e+03
9.370650212553138090e+02,2.816700015120904482e+03
9.374658189547386655e+02,2.816756670692309399e+03
9.378666166541635221e+02,2.816813326263714316e+03
9.382674143535883786e+02,2.816869981835119233e+03
9.386682120530132352e+02,2.816926637406524151e+03
9.390690097524380917e+02,2.816965517054248267e+03
9.394698074518629483e+02,2.817003275105707417e+03
9.398706051512878048e+02,2.817041033157166567e+03
9.402714028507126613e+02,2.817078791208625717e+03
9.406722005501375179e+02,2.817116549260084867e+03
9.410729982495623744e+02,2.817154307311544017e+03
9.414737959489872310e+02,2.817192065363003167e+03
9.418745936484120875e+02,2.817229823414462771e+03
9.422753913478369441e+02,2.817267581465921921e+03
9.426761890472618006e+02,2.817305339517381071e+03
9.430769867466866572e+02,2.817343097568840221e+03
9.434777844461115137e+02,2.817380855620299371e+03
9.438785821455363703e+02,2.817420990430570328e+03
9.442793798449612268e+02,2.817463569765154261e+03
9.446801775443860834e+02,2.817506149099738195e+03
9.450809752438109399e+02,2.817548728434322129e+03
9.454817729432357964e+02,2.817591307768905608e+03
9.458825706426606530e+02,2.817633887103489542e+03
9.462833683420855095e+02,2.817676466438073476e+03
9.466841660415103661e+02,2.817719045772656955e+03
9.470849637409352226e+02,2.817761625107240889e+03
9.474857614403600792e+02,2.817804204441824822e+03
9.478865591397849357e+02,2.817846783776408301e+03
9.482873568392097923e+02,2.817889363110992235e+03
9.486881545386346488e+02,2.817931942445576169e+03
9.490889522380595054e+02,2.817980035183333712e+03
9.494897499374843619e+02,2.818029414776692192e+03
9.498905476369092185e+02,2.818078794370050673e+03
9.502913453363340750e+02,2.818128173963408699e+03
9.506921430357589315e+02,2.818177553556767180e+03
9.510929407351837881e+02,2.818226933150125205e+03
9.514937384346086446e+02,2.818276312743483686e+03
9.518945361340335012e+02,2.818325692336841712e+03
9.522953338334583577e+02,2.818375071930200193e+03
9.526961315328832143e+02,2.818424451523558673e+03
9.530969292323080708e+02,2.818473831116916699e+03
9.534977269317329274e+02,2.818523210710275180e+03
9.538985246311577839e+02,2.818575394873905225e+03
9.542993223305826405e+02,2.818629023845886877e+03
9.547001200300074970e+02,2.818682652817868075e+03
9.551009177294323536e+02,2.818736281789849272e+03
9.555017154288572101e+02,2.818789910761830470e+03
9.559025131282820666e+02,2.818843539733811667e+03
9.563033108277069232e+02,2.818897168705792865e+03
9.567041085271317797e+02,2.818950797677774517e+03
9.571049062265566363e+02,2.819004426649755715e+03
9.575057039259814928e+02,2.819058055621736912e+03
9.579065016254063494e+02,2.819111684593718110e+03
9.583072993248312059e+02,2.819165313565699307e+03
9.587080970242560625e+02,2.819218942537680505e+03
9.591088947236809190e+02,2.819262169745554729e+03
9.595096924231057756e+02,2.819305187724634379e+03
9.599104901225306321e+02,2.819348205703714029e+03
9.603112878219554887e+02,2.819391223682793679e+03
9.607120855213803452e+02,2.819434241661873330e+03
9.611128832208052017e+02,2.819477259640952980e+03
9.615136809202300583e+02,2.819520277620032630e+03
9.619144786196549148e+02,2.819563295599112280e+03
9.623152763190797714e+02,2.819606313578191930e+03
9.627160740185046279e+02,2.819649331557271580e+03
9.631168717179294845e+02,2.819692349536351230e+03
9.635176694173543410e+02,2.819735367515430880e+03
9.639184671167791976e+02,2.819783690078570544e+03
9.643192648162040541e+02,2.819834747110344324e+03
9.647200625156289107e+02,2.819885804142118104e+03
9.651208602150537672e+02,2.819936861173892339e+03
9.655216579144786238e+02,2.819987918205666119e+03
9.659224556139034803e+02,2.820038975237439900e+03
9.663232533133283368e+02,2.820090032269213680e+03
9.667240510127531934e+02,2.820141089300987460e+03
9.671248487121780499e+02,2.820192146332761240e+03
9.675256464116029065e+02,2.820243203364535475e+03
9.679264441110277630e+02,2.820294260396309255e+03
9.683272418104526196e+02,2.820345317428083035e+03
9.687280395098774761e+02,2.820395915309723023e+03
9.691288372093023327e+02,2.820443294721195798e+03
9.695296349087271892e+02,2.820490674132668573e+03
9.699304326081520458e+02,2.820538053544141349e+03
9.703312303075769023e+02,2.820585432955614124e+03
9.707320280070017589e+02,2.820632812367086899e+03
9.711328257064266154e+02,2.820680191778559674e+03
9.715336234058514719e+02,2.820727571190032450e+03
9.719344211052763285e+02,2.820774950601505225e+03
9.723352188047011850e+02,2.820822330012978000e+03
9.727360165041260416e+02,2.820869709424450775e+03
9.731368142035508981e+02,2.820917088835923551e+03
9.735376119029757547e+02,2.820964468247396326e+03
9.739384096024006112e+02,2.821001992620604142e+03
9.743392073018254678e+02,2.821034710800149242e+03
9.747400050012503243e+02,2.821067428979693887e+03
9.751408027006751809e+02,2.821100147159238986e+03
9.755416004001000374e+02,2.821132865338783631e+03
9.759423980995248940e+02,2.821165583518328731e+03
9.763431957989497505e+02,2.821198301697873376e+03
9.767439934983746070e+02,2.821231019877418476e+03
9.771447911977994636e+02,2.821263738056963120e+03
9.775455888972243201e+02,2.821296456236508220e+03
9.779463865966491767e+02,2.821329174416053320e+03
9.783471842960740332e+02,2.821361892595597965e+03
9.787479819954988898e+02,2.821396229394427337e+03
9.791487796949237463e+02,2.821432572178132432e+03
9.795495773943486029e+02,2.821468914961837527e+03
9.799503750937734594e+02,2.821505257745542167e+03
9.803511727931983160e+02,2.821541600529247262e+03
9.807519704926231725e+02,2.821577943312952357e+03
9.811527681920480291e+02,2.821614286096657452e+03
9.815535658914728856e+02,2.821650628880362547e+03
9.819543635908977421e+02,2.821686971664067187e+03
9.823551612903225987e+02,2.821723314447772282e+03
9.827559589897474552e+02,2.821759657231477377e+03
9.831567566891723118e+02,2.821796000015182472e+03
9.835575543885971683e+02,2.821832342798887112e+03
9.839583520880220249e+02,2.821873803751341256e+03
9.843591497874468814e+02,2.821916630924868514e+03
9.847599474868717380e+02,2.821959458098395771e+03
9.851607451862965945e+02,2.822002285271923029e+03
9.855615428857214511e+02,2.822045112445450286e+03
9.859623405851463076e+02,2.822087939618977543e+03
9.863631382845711641e+02,2.822130766792504801e+03
9.867639359839960207e+02,2.822173593966031603e+03
9.871647336834208772e+02,2.822216421139558861e+03
9.875655313828457338e+02,2.822259248313086118e+03
9.879663290822705903e+02,2.822302075486613376e+03
9.883671267816954469e+02,2.822344902660140633e+03
9.887679244811203034e+02,2.822391420240859588e+03
9.891687221805451600e+02,2.822443161751212301e+03
9.895695198799700165e+02,2.822494903261565014e+03
9.899703175793948731e+02,2.822546644771917727e+03
9.903711152788197296e+02,2.822598386282270440e+03
9.907719129782445862e+02,2.822650127792623152e+03
9.911727106776694427e+02,2.822701869302976320e+03
9.915735083770942992e+02,2.822753610813329033e+03
9.919743060765191558e+02,2.822805352323681745e+03
9.923751037759440123e+02,2.822857093834034458e+03
9.927759014753688689e+02,2.822908835344387171e+03
9.931766991747937254e+02,2.822960576854739884e+03
9.935774968742185820e+02,2.823012318365092597e+03
9.939782945736434385e+02,2.823058876480210984e+03
9.943790922730682951e+02,2.823104530894414438e+03
9.947798899724931516e+02,2.823150185308617438e+03
9.951806876719180082e+02,2.823195839722820438e+03
9.955814853713428647e+02,2.823241494137023437e+03
9.959822830707677213e+02,2.823287148551226437e+03
9.963830807701925778e+02,2.823332802965429892e+03
9.967838784696174343e+02,2.823378457379632891e+03
9.971846761690422909e+02,2.823424111793835891e+03
9.975854738684671474e+02,2.823469766208038891e+03
9.979862715678920040e+02,2.823515420622241891e+03
9.983870692673168605e+02,2.823561075036444890e+03
9.987878669667417171e+02,2.823617412783405143e+03
9.991886646661665736e+02,2.823692221848828012e+03
9.995894623655914302e+02,2.823767030914251336e+03
9.999902600650162867e+02,2.823841839979674660e+03
1.000391057764441143e+03,2.823916649045097529e+03
1.000791855463866000e+03,2.823991458110520853e+03
1.001192653163290856e+03,2.824066267175944176e+03
1.001593450862715713e+03,2.824141076241367500e+03
1.001994248562140569e+03,2.824215885306790369e+03
1.002395046261565426e+03,2.824290694372213693e+03
1.002795843960990283e+03,2.824365503437637017e+03
1.003196641660415139e+03,2.824440312503059886e+03
1.003597439359839996e+03,2.824516340569206477e+03
1.003998237059264852e+03,2.824608955177041480e+03
1.004399034758689709e+03,2.824701569784876483e+03
1.004799832458114565e+03,2.824794184392711941e+03
1.005200630157539422e+03,2.824886799000546944e+03
1.005601427856964278e+03,2.824979413608382401e+03
1.006002225556389135e+03,2.825072028216217404e+03
1.006403023255813991e+03,2.825164642824052862e+03
1.006803820955238848e+03,2.825257257431887865e+03
1.007204618654663705e+03,2.825349872039723323e+03
1.007605416354088561e+03,2.825442486647558326e+03
1.008006214053513418e+03,2.825535101255393784e+03
1.008407011752938274e+03,2.825627715863228786e+03
1.008807809452363131e+03,2.825713561890472647e+03
1.009208607151787987e+03,2.825793721430357436e+03
1.009609404851212844e+03,2.825873880970242681e+03
1.010010202550637700e+03,2.825954040510127470e+03
1.010411000250062557e+03,2.826034200050012714e+03
1.010811797949487413e+03,2.826114359589897504e+03
1.011212595648912270e+03,2.826194519129782748e+03
1.011613393348337127e+03,2.826274678669667537e+03
1.012014191047761983e+03,2.826354838209552327e+03
1.012414988747186840e+03,2.826434997749437571e+03
1.012815786446611696e+03,2.826515157289322360e+03
1.013216584146036553e+03,2.826595316829207150e+03
1.013617381845461409e+03,2.826675998457018068e+03
1.014018179544886266e+03,2.826763799981435568e+03
1.014418977244311122e+03,2.826851601505853068e+03
1.014819774943735979e+03,2.826939403030271023e+03
1.015220572643160835e+03,2.827027204554688524e+03
1.015621370342585692e+03,2.827115006079106024e+03
1.016022168042010549e+03,2.827202807603523524e+03
1.016422965741435405e+03,2.827290609127941480e+03
1.016823763440860262e+03,2.827378410652358980e+03
1.017224561140285118e+03,2.827466212176776480e+03
1.017625358839709975e+03,2.827554013701193981e+03
1.018026156539134831e+03,2.827641815225611481e+03
1.018426954238559688e+03,2.827729616750029436e+03
